"","county","trapstation_id","latitude","longitude","cluster_id"
"8304","Fresno","36.74874--119.70113",36.748739,-119.701126,40247
"8305","Fresno","36.74874--119.80564",36.748743,-119.805636,40244
"8306","Fresno","36.74875--119.70078",36.748748,-119.700785,40247
"8307","Fresno","36.74875--119.70079",36.748751,-119.700786,40247
"8308","Fresno","36.74875--119.70080",36.74875,-119.700804,40247
"8309","Fresno","36.74875--119.70082",36.748749,-119.700821,40247
"8310","Fresno","36.74875--119.70106",36.748752,-119.701064,40247
"8311","Fresno","36.74875--119.70112",36.748746,-119.701122,40247
"8312","Fresno","36.74875--119.70113",36.748751,-119.701125,40247
"8313","Fresno","36.74875--119.70114",36.748748,-119.701139,40247
"8314","Fresno","36.74876--119.70077",36.748763,-119.700775,40247
"8315","Fresno","36.74876--119.70079",36.748759,-119.700794,40247
"8316","Fresno","36.74876--119.70080",36.748757,-119.700802,40247
"8317","Fresno","36.74876--119.70081",36.748759,-119.70081,40247
"8318","Fresno","36.74876--119.70082",36.748764,-119.700819,40247
"8319","Fresno","36.74876--119.70109",36.748756,-119.70109,40247
"8320","Fresno","36.74876--119.70110",36.748755,-119.701098,40247
"8321","Fresno","36.74876--119.70111",36.748759,-119.701108,40247
"8322","Fresno","36.74876--119.70112",36.748758,-119.701124,40247
"8323","Fresno","36.74876--119.70113",36.748755,-119.701129,40247
"8324","Fresno","36.74876--119.70114",36.748756,-119.701139,40247
"8325","Fresno","36.74877--119.70078",36.748768,-119.700779,40247
"8326","Fresno","36.74877--119.70079",36.748773,-119.700791,40247
"8327","Fresno","36.74877--119.70080",36.748771,-119.700801,40247
"8328","Fresno","36.74877--119.70081",36.748767,-119.700806,40247
"8329","Fresno","36.74877--119.70082",36.748767,-119.700822,40247
"8330","Fresno","36.74877--119.70111",36.748769,-119.701114,40247
"8331","Fresno","36.74877--119.70112",36.748773,-119.701115,40247
"8332","Fresno","36.74877--119.70113",36.748769,-119.701128,40247
"8333","Fresno","36.74877--119.74820",36.748766,-119.748203,40238
"8334","Fresno","36.74878--119.68808",36.748781,-119.688078,40247
"8335","Fresno","36.74878--119.70079",36.748781,-119.700793,40247
"8336","Fresno","36.74878--119.70081",36.748784,-119.700807,40247
"8337","Fresno","36.74878--119.70109",36.748775,-119.70109,40247
"8338","Fresno","36.74878--119.70110",36.748779,-119.701105,40247
"8339","Fresno","36.74878--119.70111",36.748783,-119.701112,40247
"8340","Fresno","36.74878--119.70112",36.74878,-119.701116,40247
"8341","Fresno","36.74878--119.70113",36.748776,-119.701129,40247
"8342","Fresno","36.74878--119.74613",36.74878,-119.746135,40238
"8343","Fresno","36.74879--119.70080",36.748792,-119.700798,40247
"8344","Fresno","36.74879--119.70081",36.748787,-119.700814,40247
"8345","Fresno","36.74879--119.70107",36.748786,-119.701068,40247
"8346","Fresno","36.74879--119.70108",36.748789,-119.70108,40247
"8347","Fresno","36.74879--119.70112",36.748792,-119.701122,40247
"8348","Fresno","36.74880--119.70109",36.748797,-119.701086,40247
"8349","Fresno","36.74882--119.70079",36.748815,-119.70079,40247
"8350","Fresno","36.74884--119.79173",36.748843,-119.791731,40244
"8351","Fresno","36.74884--119.79174",36.748844,-119.791744,40244
"8352","Fresno","36.74884--119.79176",36.748844,-119.791763,40244
"8353","Fresno","36.74885--119.69196",36.74885,-119.691962,40247
"8354","Fresno","36.74885--119.79173",36.748845,-119.791728,40244
"8355","Fresno","36.74887--119.79173",36.748873,-119.791733,40244
"8356","Fresno","36.74889--119.79174",36.748891,-119.791742,40244
"8357","Fresno","36.74889--120.38454",36.748886,-120.384536,40252
"8358","Fresno","36.74890--120.37005",36.748898,-120.370049,40252
"8359","Fresno","36.74891--119.68971",36.74891,-119.689712,40247
"8360","Fresno","36.74891--119.79173",36.748915,-119.791729,40244
"8361","Fresno","36.74892--119.79172",36.748916,-119.791723,40244
"8362","Fresno","36.74892--119.79175",36.748917,-119.791746,40244
"8363","Fresno","36.74894--119.79175",36.748945,-119.791749,40244
"8364","Fresno","36.74895--119.61192",36.748949,-119.611921,40255
"8365","Fresno","36.74896--119.79174",36.748961,-119.791735,40244
"8366","Fresno","36.74902--119.79172",36.749016,-119.791723,40244
"8367","Fresno","36.74914--119.69622",36.749135,-119.696224,40247
"8368","Fresno","36.74934--120.37253",36.749343,-120.372528,40252
"8369","Fresno","36.74936--119.63447",36.749361,-119.634474,40241
"8370","Fresno","36.74944--119.43953",36.749441,-119.43953,40240
"8371","Fresno","36.74950--119.43929",36.749501,-119.439294,40240
"8372","Fresno","36.74952--119.68344",36.749519,-119.683441,40247
"8373","Fresno","36.74956--119.56190",36.749565,-119.561901,40250
"8374","Fresno","36.74958--119.54209",36.749576,-119.542087,40248
"8375","Fresno","36.74961--119.70819",36.749611,-119.708192,40256
"8376","Fresno","36.74967--119.54269",36.749666,-119.542688,40248
"8377","Fresno","36.74985--119.69595",36.749847,-119.695948,40247
"8378","Fresno","36.74988--119.57456",36.749883,-119.574564,40251
"8379","Fresno","36.74989--119.68510",36.74989,-119.685104,40247
"8380","Fresno","36.74997--119.60441",36.749971,-119.604411,40255
"8381","Fresno","36.75011--119.68787",36.750108,-119.687874,40247
"8382","Fresno","36.75013--119.43562",36.750132,-119.435616,40240
"8383","Fresno","36.75028--119.56163",36.750283,-119.56163,40250
"8384","Fresno","36.75030--119.70014",36.750302,-119.700138,40247
"8385","Fresno","36.75034--119.56171",36.750343,-119.561705,40250
"8386","Fresno","36.75043--119.74522",36.750429,-119.745221,40238
"8387","Fresno","36.75044--119.58419",36.750444,-119.584194,40251
"8388","Fresno","36.75050--119.68891",36.750503,-119.688905,40247
"8389","Fresno","36.75056--119.72722",36.750556,-119.727222,40256
"8390","Fresno","36.75058--119.56288",36.750584,-119.562885,40250
"8391","Fresno","36.75062--119.62837",36.750623,-119.628366,40257
"8392","Fresno","36.75063--119.82140",36.75063,-119.821396,40246
"8393","Fresno","36.75064--119.82118",36.750639,-119.821184,40246
"8394","Fresno","36.75064--119.82137",36.750635,-119.821367,40246
"8395","Fresno","36.75064--119.82139",36.750638,-119.821395,40246
"8396","Fresno","36.75064--119.82141",36.750638,-119.821406,40246
"8397","Fresno","36.75064--119.82142",36.750644,-119.821419,40246
"8398","Fresno","36.75066--119.82138",36.750659,-119.821384,40246
"8399","Fresno","36.75066--119.82139",36.750656,-119.82139,40246
"8400","Fresno","36.75067--119.82141",36.750667,-119.821406,40246
"8401","Fresno","36.75068--119.55192",36.750682,-119.55192,40248
"8402","Fresno","36.75068--119.82139",36.75068,-119.821388,40246
"8403","Fresno","36.75068--119.82142",36.750677,-119.821416,40246
"8404","Fresno","36.75070--119.82137",36.7507,-119.821371,40246
"8405","Fresno","36.75070--119.82142",36.750702,-119.821422,40246
"8406","Fresno","36.75071--119.63567",36.750712,-119.635666,40241
"8407","Fresno","36.75071--120.39074",36.75071,-120.390745,40252
"8408","Fresno","36.75078--119.82127",36.750782,-119.821269,40246
"8409","Fresno","36.75078--119.82178",36.750779,-119.821782,40246
"8410","Fresno","36.75085--119.82139",36.750847,-119.821395,40246
"8411","Fresno","36.75086--119.82158",36.750864,-119.821583,40246
"8412","Fresno","36.75086--119.82179",36.750865,-119.821795,40246
"8413","Fresno","36.75087--119.82170",36.750872,-119.821695,40246
"8414","Fresno","36.75087--119.82174",36.750872,-119.821736,40246
"8415","Fresno","36.75088--119.82159",36.750876,-119.821586,40246
"8416","Fresno","36.75088--119.82171",36.750878,-119.821712,40246
"8417","Fresno","36.75088--119.82189",36.750879,-119.821894,40246
"8418","Fresno","36.75088--119.82222",36.750883,-119.822222,40246
"8419","Fresno","36.75089--119.82157",36.750891,-119.821574,40246
"8420","Fresno","36.75089--119.82169",36.750889,-119.821688,40246
"8421","Fresno","36.75089--119.82198",36.750892,-119.821982,40246
"8422","Fresno","36.75089--119.82218",36.750886,-119.822181,40246
"8423","Fresno","36.75090--119.59128",36.750897,-119.591278,40251
"8424","Fresno","36.75090--119.82200",36.750904,-119.821999,40246
"8425","Fresno","36.75091--119.82152",36.750909,-119.821519,40246
"8426","Fresno","36.75091--119.82168",36.750905,-119.821677,40246
"8427","Fresno","36.75091--119.82170",36.750912,-119.821705,40246
"8428","Fresno","36.75091--119.82171",36.750907,-119.821711,40246
"8429","Fresno","36.75092--119.82170",36.750924,-119.821698,40246
"8430","Fresno","36.75092--119.82172",36.750921,-119.821724,40246
"8431","Fresno","36.75092--119.82194",36.750919,-119.821943,40246
"8432","Fresno","36.75093--119.82169",36.750926,-119.821693,40246
"8433","Fresno","36.75093--119.82175",36.750925,-119.821752,40246
"8434","Fresno","36.75093--119.82179",36.750926,-119.82179,40246
"8435","Fresno","36.75095--119.82200",36.750953,-119.822004,40246
"8436","Fresno","36.75096--119.82168",36.750961,-119.821679,40246
"8437","Fresno","36.75096--119.82171",36.750962,-119.821706,40246
"8438","Fresno","36.75097--119.82167",36.750973,-119.821669,40246
"8439","Fresno","36.75100--119.82167",36.751,-119.821666,40246
"8440","Fresno","36.75102--119.82157",36.751022,-119.821567,40246
"8441","Fresno","36.75102--119.82200",36.751016,-119.822,40246
"8442","Fresno","36.75102--119.82201",36.751021,-119.822008,40246
"8443","Fresno","36.75104--119.82157",36.751043,-119.821567,40246
"8444","Fresno","36.75106--119.82158",36.751065,-119.82158,40246
"8445","Fresno","36.75109--119.82203",36.751095,-119.822029,40246
"8446","Fresno","36.75110--119.82066",36.751104,-119.82066,40246
"8447","Fresno","36.75110--119.82173",36.751096,-119.821727,40246
"8448","Fresno","36.75111--119.51552",36.751108,-119.515519,40258
"8449","Fresno","36.75121--119.64976",36.751212,-119.649761,40253
"8450","Fresno","36.75129--119.61633",36.751289,-119.616328,40255
"8451","Fresno","36.75144--119.44539",36.751436,-119.445386,40240
"8452","Fresno","36.75160--119.64615",36.751604,-119.646153,40253
"8453","Fresno","36.75162--119.57379",36.751622,-119.573785,40251
"8454","Fresno","36.75169--119.62753",36.751685,-119.627526,40257
"8455","Fresno","36.75169--119.82232",36.751692,-119.822323,40246
"8456","Fresno","36.75170--119.49336",36.751698,-119.493364,40245
"8457","Fresno","36.75195--119.82081",36.751946,-119.820809,40246
"8458","Fresno","36.75196--119.52448",36.751958,-119.524483,40248
"8459","Fresno","36.75200--119.82126",36.751997,-119.821259,40246
"8460","Fresno","36.75201--119.82316",36.752007,-119.823162,40246
"8461","Fresno","36.75205--119.62145",36.752051,-119.62145,40257
"8462","Fresno","36.75205--119.82210",36.752049,-119.822104,40246
"8463","Fresno","36.75206--119.46860",36.752057,-119.468605,40245
"8464","Fresno","36.75207--119.82244",36.752071,-119.822444,40246
"8465","Fresno","36.75207--119.82246",36.752069,-119.822463,40246
"8466","Fresno","36.75207--119.82247",36.752068,-119.822472,40246
"8467","Fresno","36.75207--119.82248",36.752067,-119.822476,40246
"8468","Fresno","36.75208--119.82245",36.752076,-119.822452,40246
"8469","Fresno","36.75208--119.82246",36.752076,-119.822465,40246
"8470","Fresno","36.75208--119.82247",36.752076,-119.822474,40246
"8471","Fresno","36.75209--119.82247",36.752085,-119.822471,40246
"8472","Fresno","36.75209--119.82248",36.752086,-119.822479,40246
"8473","Fresno","36.75210--119.82246",36.752104,-119.822458,40246
"8474","Fresno","36.75210--119.82247",36.752098,-119.822466,40246
"8475","Fresno","36.75211--119.82236",36.752112,-119.822364,40246
"8476","Fresno","36.75211--119.82243",36.752111,-119.822434,40246
"8477","Fresno","36.75211--119.82245",36.752105,-119.822451,40246
"8478","Fresno","36.75211--119.82247",36.752106,-119.822472,40246
"8479","Fresno","36.75212--119.82245",36.752115,-119.822447,40246
"8480","Fresno","36.75212--119.82246",36.752123,-119.822457,40246
"8481","Fresno","36.75212--119.82247",36.752119,-119.822467,40246
"8482","Fresno","36.75212--119.82276",36.752118,-119.82276,40246
"8483","Fresno","36.75213--119.82245",36.752126,-119.822448,40246
"8484","Fresno","36.75213--119.82246",36.752128,-119.82246,40246
"8485","Fresno","36.75213--119.82247",36.752127,-119.822473,40246
"8486","Fresno","36.75214--119.82237",36.752141,-119.822369,40246
"8487","Fresno","36.75214--119.82238",36.752141,-119.822381,40246
"8488","Fresno","36.75214--119.82244",36.752141,-119.822444,40246
"8489","Fresno","36.75214--119.82245",36.752141,-119.822454,40246
"8490","Fresno","36.75214--119.82246",36.752139,-119.822459,40246
"8491","Fresno","36.75215--119.82246",36.752148,-119.822465,40246
"8492","Fresno","36.75215--119.82248",36.752154,-119.82248,40246
"8493","Fresno","36.75217--119.82247",36.752166,-119.82247,40246
"8494","Fresno","36.75219--120.38862",36.752187,-120.388616,40252
"8495","Fresno","36.75220--119.82125",36.752204,-119.821248,40246
"8496","Fresno","36.75222--119.82222",36.752222,-119.822222,40246
"8497","Fresno","36.75223--119.82246",36.752234,-119.822455,40246
"8498","Fresno","36.75225--119.82261",36.752251,-119.82261,40246
"8499","Fresno","36.75226--119.82272",36.752261,-119.822721,40246
"8500","Fresno","36.75226--119.82284",36.752264,-119.822842,40246
"8501","Fresno","36.75227--119.82277",36.752266,-119.822771,40246
"8502","Fresno","36.75228--119.82270",36.752283,-119.822696,40246
"8503","Fresno","36.75229--119.82275",36.752285,-119.822754,40246
"8504","Fresno","36.75229--119.82276",36.75229,-119.822755,40246
"8505","Fresno","36.75230--119.82213",36.752304,-119.822127,40246
"8506","Fresno","36.75232--119.65025",36.752317,-119.650246,40253
"8507","Fresno","36.75233--119.82250",36.752333,-119.822498,40246
"8508","Fresno","36.75233--119.82288",36.752332,-119.822881,40246
"8509","Fresno","36.75234--119.82239",36.75234,-119.822389,40246
"8510","Fresno","36.75234--119.82284",36.752344,-119.82284,40246
"8511","Fresno","36.75235--119.82270",36.752349,-119.822701,40246
"8512","Fresno","36.75236--119.82083",36.752355,-119.820827,40246
"8513","Fresno","36.75238--119.75234",36.752379,-119.752338,40238
"8514","Fresno","36.75238--119.75235",36.752384,-119.752355,40238
"8515","Fresno","36.75238--119.75240",36.752382,-119.752404,40238
"8516","Fresno","36.75238--119.75242",36.752384,-119.752423,40238
"8517","Fresno","36.75238--119.75247",36.752384,-119.752474,40238
"8518","Fresno","36.75238--119.75248",36.752384,-119.752478,40238
"8519","Fresno","36.75238--119.82161",36.752377,-119.821613,40246
"8520","Fresno","36.75239--119.75234",36.752388,-119.752336,40238
"8521","Fresno","36.75239--119.75235",36.752394,-119.75235,40238
"8522","Fresno","36.75239--119.75241",36.752386,-119.752412,40238
"8523","Fresno","36.75239--119.75242",36.752394,-119.752418,40238
"8524","Fresno","36.75239--119.75247",36.752389,-119.752471,40238
"8525","Fresno","36.75239--119.75248",36.752392,-119.752475,40238
"8526","Fresno","36.75239--119.75249",36.752388,-119.752486,40238
"8527","Fresno","36.75240--119.75230",36.752399,-119.752299,40238
"8528","Fresno","36.75240--119.75233",36.7524,-119.752329,40238
"8529","Fresno","36.75240--119.75234",36.752398,-119.752344,40238
"8530","Fresno","36.75240--119.75235",36.752401,-119.752345,40238
"8531","Fresno","36.75240--119.75236",36.752401,-119.752363,40238
"8532","Fresno","36.75240--119.75237",36.752404,-119.752369,40238
"8533","Fresno","36.75240--119.75238",36.7524,-119.752378,40238
"8534","Fresno","36.75240--119.75240",36.7524,-119.752397,40238
"8535","Fresno","36.75240--119.75245",36.752396,-119.752454,40238
"8536","Fresno","36.75240--119.75246",36.752401,-119.752464,40238
"8537","Fresno","36.75240--119.75247",36.752401,-119.752472,40238
"8538","Fresno","36.75240--119.75248",36.752398,-119.752484,40238
"8539","Fresno","36.75240--119.77600",36.7524,-119.776,40249
"8540","Fresno","36.75240--119.80500",36.7524,-119.805,40244
"8541","Fresno","36.75240--119.82075",36.752398,-119.820746,40246
"8542","Fresno","36.75240--120.00600",36.7524,-120.006,40259
"8543","Fresno","36.75241--119.75231",36.752415,-119.752308,40238
"8544","Fresno","36.75241--119.75233",36.752409,-119.752334,40238
"8545","Fresno","36.75241--119.75234",36.752413,-119.75234,40238
"8546","Fresno","36.75241--119.75235",36.752406,-119.752351,40238
"8547","Fresno","36.75241--119.75236",36.752409,-119.752365,40238
"8548","Fresno","36.75241--119.75238",36.752413,-119.752378,40238
"8549","Fresno","36.75241--119.75239",36.752409,-119.752388,40238
"8550","Fresno","36.75241--119.75240",36.752406,-119.752398,40238
"8551","Fresno","36.75241--119.75246",36.752411,-119.752462,40238
"8552","Fresno","36.75241--119.75247",36.752415,-119.752465,40238
"8553","Fresno","36.75241--119.75249",36.752412,-119.752493,40238
"8554","Fresno","36.75241--119.75251",36.752406,-119.752507,40238
"8555","Fresno","36.75241--119.82058",36.752411,-119.820582,40246
"8556","Fresno","36.75242--119.75234",36.752424,-119.752335,40238
"8557","Fresno","36.75242--119.75235",36.752424,-119.752353,40238
"8558","Fresno","36.75242--119.75237",36.752417,-119.752368,40238
"8559","Fresno","36.75242--119.75247",36.752418,-119.752465,40238
"8560","Fresno","36.75242--119.82055",36.752423,-119.82055,40246
"8561","Fresno","36.75242--119.82056",36.752424,-119.82056,40246
"8562","Fresno","36.75243--119.75231",36.752427,-119.752312,40238
"8563","Fresno","36.75243--119.75232",36.752426,-119.752316,40238
"8564","Fresno","36.75243--119.75234",36.752434,-119.752344,40238
"8565","Fresno","36.75243--119.82064",36.752426,-119.820644,40246
